rid,topic,statement,rate,agreement_text
68069987760,266,It should be easy to find relevant information for this topic,4.0,Somewhat agree
68069987760,223,I am familiar with this topic,4.0,Somewhat agree
68069987760,223,This topic is interesting to me,5.0,Strongly agree
68069987760,223,It should be easy to find relevant information for this topic,4.0,Somewhat agree
68069987760,286,I am familiar with this topic,2.0,Somewhat disagree
68069987760,286,This topic is interesting to me,4.0,Somewhat agree
68069987760,286,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
70650022989,259,I am familiar with this topic,2.0,Somewhat disagree
70650022989,259,This topic is interesting to me,3.0,Neither agree nor disagree
70650022989,259,It should be easy to find relevant information for this topic,4.0,Somewhat agree
70650022989,266,I am familiar with this topic,4.0,Somewhat agree
70650022989,266,This topic is interesting to me,3.0,Neither agree nor disagree
70650022989,266,It should be easy to find relevant information for this topic,5.0,Strongly agree
70650022989,223,I am familiar with this topic,4.0,Somewhat agree
70650022989,223,This topic is interesting to me,1.0,Strongly disagree
70650022989,223,It should be easy to find relevant information for this topic,5.0,Strongly agree
70650022989,286,I am familiar with this topic,4.0,Somewhat agree
70650022989,286,This topic is interesting to me,5.0,Strongly agree
70650022989,286,It should be easy to find relevant information for this topic,4.0,Somewhat agree
71419191707,259,I am familiar with this topic,1.0,Strongly disagree
71419191707,259,This topic is interesting to me,5.0,Strongly agree
71419191707,259,It should be easy to find relevant information for this topic,5.0,Strongly agree
71419191707,266,I am familiar with this topic,1.0,Strongly disagree
71419191707,266,This topic is interesting to me,5.0,Strongly agree
71419191707,266,It should be easy to find relevant information for this topic,5.0,Strongly agree
71419191707,223,I am familiar with this topic,5.0,Strongly agree
71419191707,223,This topic is interesting to me,1.0,Strongly disagree
71419191707,223,It should be easy to find relevant information for this topic,5.0,Strongly agree
71419191707,286,I am familiar with this topic,1.0,Strongly disagree
71419191707,286,This topic is interesting to me,1.0,Strongly disagree
71419191707,286,It should be easy to find relevant information for this topic,5.0,Strongly agree
71567408482,259,I am familiar with this topic,1.0,Strongly disagree
71567408482,259,This topic is interesting to me,4.0,Somewhat agree
71567408482,259,It should be easy to find relevant information for this topic,5.0,Strongly agree
71567408482,266,I am familiar with this topic,4.0,Somewhat agree
71567408482,266,This topic is interesting to me,5.0,Strongly agree
71567408482,266,It should be easy to find relevant information for this topic,5.0,Strongly agree
71567408482,223,I am familiar with this topic,5.0,Strongly agree
71567408482,223,This topic is interesting to me,5.0,Strongly agree
71567408482,223,It should be easy to find relevant information for this topic,5.0,Strongly agree
71567408482,286,I am familiar with this topic,1.0,Strongly disagree
71567408482,286,This topic is interesting to me,4.0,Somewhat agree
71567408482,286,It should be easy to find relevant information for this topic,5.0,Strongly agree
74568834525,259,I am familiar with this topic,1.0,Strongly disagree
74568834525,259,This topic is interesting to me,4.0,Somewhat agree
74568834525,259,It should be easy to find relevant information for this topic,4.0,Somewhat agree
74568834525,266,I am familiar with this topic,1.0,Strongly disagree
74568834525,266,This topic is interesting to me,4.0,Somewhat agree
74568834525,266,It should be easy to find relevant information for this topic,4.0,Somewhat agree
74568834525,223,I am familiar with this topic,2.0,Somewhat disagree
74568834525,223,This topic is interesting to me,4.0,Somewhat agree
74568834525,223,It should be easy to find relevant information for this topic,4.0,Somewhat agree
74568834525,286,I am familiar with this topic,1.0,Strongly disagree
74568834525,286,This topic is interesting to me,1.0,Strongly disagree
74568834525,286,It should be easy to find relevant information for this topic,4.0,Somewhat agree
75617675480,259,I am familiar with this topic,2.0,Somewhat disagree
75617675480,259,This topic is interesting to me,3.0,Neither agree nor disagree
75617675480,259,It should be easy to find relevant information for this topic,5.0,Strongly agree
75617675480,266,I am familiar with this topic,2.0,Somewhat disagree
75617675480,266,This topic is interesting to me,3.0,Neither agree nor disagree
75617675480,266,It should be easy to find relevant information for this topic,5.0,Strongly agree
75617675480,223,I am familiar with this topic,5.0,Strongly agree
75617675480,223,This topic is interesting to me,5.0,Strongly agree
75617675480,223,It should be easy to find relevant information for this topic,5.0,Strongly agree
75617675480,286,I am familiar with this topic,3.0,Neither agree nor disagree
75617675480,286,This topic is interesting to me,3.0,Neither agree nor disagree
75617675480,286,It should be easy to find relevant information for this topic,5.0,Strongly agree
75628207635,259,I am familiar with this topic,1.0,Strongly disagree
75628207635,259,This topic is interesting to me,3.0,Neither agree nor disagree
75628207635,259,It should be easy to find relevant information for this topic,4.0,Somewhat agree
75628207635,266,I am familiar with this topic,4.0,Somewhat agree
75628207635,266,This topic is interesting to me,4.0,Somewhat agree
75628207635,266,It should be easy to find relevant information for this topic,5.0,Strongly agree
75628207635,223,I am familiar with this topic,1.0,Strongly disagree
75628207635,223,This topic is interesting to me,3.0,Neither agree nor disagree
75628207635,223,It should be easy to find relevant information for this topic,5.0,Strongly agree
75628207635,286,I am familiar with this topic,1.0,Strongly disagree
75628207635,286,This topic is interesting to me,2.0,Somewhat disagree
75628207635,286,It should be easy to find relevant information for this topic,5.0,Strongly agree
76018484616,259,I am familiar with this topic,4.0,Somewhat agree
76018484616,259,This topic is interesting to me,2.0,Somewhat disagree
76018484616,259,It should be easy to find relevant information for this topic,4.0,Somewhat agree
76018484616,266,I am familiar with this topic,4.0,Somewhat agree
76018484616,266,This topic is interesting to me,4.0,Somewhat agree
76018484616,266,It should be easy to find relevant information for this topic,5.0,Strongly agree
76018484616,223,I am familiar with this topic,4.0,Somewhat agree
76018484616,223,This topic is interesting to me,2.0,Somewhat disagree
76018484616,223,It should be easy to find relevant information for this topic,5.0,Strongly agree
76018484616,286,I am familiar with this topic,2.0,Somewhat disagree
76018484616,286,This topic is interesting to me,2.0,Somewhat disagree
76018484616,286,It should be easy to find relevant information for this topic,5.0,Strongly agree
76271425518,259,I am familiar with this topic,3.0,Neither agree nor disagree
76271425518,259,This topic is interesting to me,1.0,Strongly disagree
76271425518,259,It should be easy to find relevant information for this topic,1.0,Strongly disagree
76271425518,266,I am familiar with this topic,2.0,Somewhat disagree
76271425518,266,This topic is interesting to me,1.0,Strongly disagree
76271425518,266,It should be easy to find relevant information for this topic,2.0,Somewhat disagree
76271425518,223,I am familiar with this topic,5.0,Strongly agree
76271425518,223,This topic is interesting to me,5.0,Strongly agree
76271425518,223,It should be easy to find relevant information for this topic,4.0,Somewhat agree
76271425518,286,I am familiar with this topic,1.0,Strongly disagree
76271425518,286,This topic is interesting to me,1.0,Strongly disagree
76271425518,286,It should be easy to find relevant information for this topic,1.0,Strongly disagree
78575510012,259,I am familiar with this topic,4.0,Somewhat agree
78575510012,259,This topic is interesting to me,4.0,Somewhat agree
78575510012,259,It should be easy to find relevant information for this topic,4.0,Somewhat agree
78575510012,266,I am familiar with this topic,4.0,Somewhat agree
78575510012,266,This topic is interesting to me,4.0,Somewhat agree
78575510012,266,It should be easy to find relevant information for this topic,4.0,Somewhat agree
78575510012,223,I am familiar with this topic,4.0,Somewhat agree
78575510012,223,This topic is interesting to me,4.0,Somewhat agree
78575510012,223,It should be easy to find relevant information for this topic,4.0,Somewhat agree
78575510012,286,I am familiar with this topic,4.0,Somewhat agree
78575510012,286,This topic is interesting to me,4.0,Somewhat agree
78575510012,286,It should be easy to find relevant information for this topic,4.0,Somewhat agree
78819320569,259,I am familiar with this topic,1.0,Strongly disagree
78819320569,259,This topic is interesting to me,1.0,Strongly disagree
78819320569,259,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
78819320569,266,I am familiar with this topic,2.0,Somewhat disagree
78819320569,266,This topic is interesting to me,3.0,Neither agree nor disagree
78819320569,266,It should be easy to find relevant information for this topic,5.0,Strongly agree
78819320569,223,I am familiar with this topic,2.0,Somewhat disagree
78819320569,223,This topic is interesting to me,4.0,Somewhat agree
78819320569,223,It should be easy to find relevant information for this topic,5.0,Strongly agree
78819320569,286,I am familiar with this topic,2.0,Somewhat disagree
78819320569,286,This topic is interesting to me,2.0,Somewhat disagree
78819320569,286,It should be easy to find relevant information for this topic,2.0,Somewhat disagree
